Stop_id,Stop_Name
3131,OSPEDALE MARIA ADELAIDE
3132,SEBASTOPOLI
3133,TIGLI
3134,MADDALENE N.20
3135,AGNELLI EST
3136,AGNELLI EST
3137,AGNELLI
3138,MANZONI
3139,MANZONI
314,BOSTON
3140,TRIPOLI
3141,CENTRO COMMERCIALE
3142,CENTRO COMMERCIALE
3143,STAMPALIA CAP
3145,CASTELLO DI RIVOLI CAP
3146,FRANCIA CAP
3147,GALILEO FERRARIS
3148,GALILEO FERRARIS
3149,MORETTA
315,FILADELFIA
3150,UNIONE SOVIETICA
3151,MORETTA
3152,AMATEIS
3153,CERVINO
3154,CORTINA
3155,MUCRONE
3157,GENOVA
3158,MINOCCHIO
316,FILADELFIA
3160,PECETTO
3162,LISA
3163,SESTRIERE
3164,SESTRIERE
3165,DEI CILIEGI
3166,ADIGE
3167,BOVES
3168,VOLTURNO
3169,DEI MILLE
317,SANTA RITA
3170,CREA
3171,GIACOSA
3172,ANTICA DI GRUGLIASCO EST
3173,MARZABOTTO
3174,ALFIERI
3175,CREA
3176,GRANDI
3177,ANTICA DI GRUGLIASCO
3178,CENTRO COMMERCIALE SUD
3179,GRANDI
318,SANTA RITA
3180,CANAVERE N.3
3181,CENTRO COMMERCIALE SUD
3182,LEONCAVALLO
3185,VERCELLI
3186,VERCELLI
3187,BOTTESINI
319,MOMBARCARO
3191,CIMITERO PARCO CAP
3192,PIAVE
3193,NEGHELLI
3194,COTTOLENGO SUD
3195,CAVOUR SUD
3196,MONGINEVRO EST
3197,MONGINEVRO EST
3198,ADRIANO OVEST
3199,ADRIANO OVEST
32,VITTORIO EMANUELE II
320,MOMBARCARO
3201,CAMPO 21
3202,CAMPO 26
3203,CAMPO 38
3204,CAMPO 47
3205,CAMPO DELLA MEMORIA
3206,MUSINÈ CAP
3207,PASCOLI
3208,SUSA
321,CAPRERA
3210,PESCHIERA
3211,FREJUS
3212,ADDA
3213,VERDI
3215,DORA RIPARIA
3216,DERNA
3217,DERNA
3218,GOTTARDO
322,CAPRERA
3220,CAMPO 34
3221,CAMPO 25
323,GESSI
3230,EINAUDI
3231,LARGO TOSCANA
3232,HERMADA
3235,BOCCHERINI
3236,BOCCHERINI
324,GESSI
3244,CAMPUS EINAUDI
3249,KENNEDY
325,ORBASSANO
3250,CIMITERO NICHELINO CAP
3251,PATERI N.17
3252,MAGENTA
3253,ANTONY
3254,BORSELLINO
3255,DRUENTO
3256,PONCHIELLI
3258,PARCO SEMPIONE
3259,PARCO SEMPIONE
326,ORBASSANO
3260,LAURO ROSSI
3261,LAURO ROSSI
3262,VALPRATO
3263,VALPRATO
3265,VIGEVANO
3266,CRUTO
3267,CRUTO
327,CASSINI
3270,LEVI
3271,JOTTI
3273,PONENTE - SANTUARIO
3274,PARUCCO
3275,PORTA SUSA SUD
3276,MARMOLADA
3277,SAN GABRIELE
3278,RIVALTA
3279,ROBILANT NORD
328,CASSINI
3280,BRACCINI
3281,PESCHIERA
3282,PESCHIERA
3283,POLITECNICO
3284,POLITECNICO
3285,DUCA DEGLI ABRUZZI
3286,FERRUCCI
3287,FERRUCCI
3288,DELLA PRONDA
3289,SAN GREGORIO MAGNO
329,CABOTO
3290,VANDALINO OVEST
3291,VANDALINO EST
3292,NAPOLI CAP
3293,SAN GREGORIO MAGNO EST
3294,CASTAGNEVIZZA
3295,CASTAGNEVIZZA
3296,GALIMBERTI
3298,VILLASTELLONE
3299,VILLASTELLONE
33,GALILEO FERRARIS
330,CABOTO
3300,MOLINETTE EST
3301,MARINAI D'ITALIA
3302,CHIABRERA
3303,ADA NEGRI CAP
3304,GENÈ
3305,XI FEBBRAIO
3306,MILLELIRE
3307,COLLI
3308,PALUCCO
3309,BELLAVISTA
331,COLOMBO
3310,ZENIT
3311,BERTONE
3312,SAN GRATO
3313,CHIERI
3314,IV NOVEMBRE
3315,CHIERI
3316,SAN GRATO
3317,BERTONE
3318,ZENIT
3319,BELLAVISTA
332,COLOMBO
3320,PALUCCO
3321,COLLI
3323,GEISSER
3324,MASSAUA CAP
3325,TORINO ESPOSIZIONI
3329,MEZZALUNA CAP
333,EINAUDI
3330,MOCHINO CAP
3331,JUGLARIS N.51
3332,SALUZZO
3333,DUCA DEGLI ABRUZZI
3334,MORANDI
3335,MATTEOTTI
3336,PARUCCO EST
3337,CASTELLO DI MIRAFIORI N.52
3338,MORANDI
3339,GUARINI
334,EINAUDI
3340,GUARINI
3341,POSTE E TELECOMUNICAZIONI
3342,GIOTTO
3343,PAGANINI
3344,PETRARCA
3345,GIOTTO
3346,DE GASPERI
3347,PETRARCA
3348,STATUTO
335,PASTRENGO
3350,DROVETTI
3351,PALMIERI
3352,CAMPO 11
3353,CASTELLO DI MIRAFIORI N.45
3354,SAFFI
3355,CESANA
3356,MANZONI
3357,UNIONE SOVIETICA
3358,CASTELLO DI MIRAFIORI
3359,FARINELLI
336,PASTRENGO
3360,PLAVA
3361,PAVESE
3362,PAVESE
3363,BARBERA
3364,BISCARETTI
3365,VIGLIANI
3366,SETTEMBRINI
3367,DEL CASTELLO N.17
3368,CAIO MARIO
3369,TRIESTE
337,STATI UNITI
3371,BADEN BADEN CAP
3372,DEL CASTELLO N.17
3373,CAIO MARIO
3374,SCIREA
3375,ALTESSANO
3376,SCIREA
3378,AGNELLI C.3
3379,TRAIANO
338,STATI UNITI
3380,AGNELLI CAP
3383,PESCATORE
3384,SOFIA
3385,ANCINA
3386,CORELLI
3387,TARTINI
3388,MASCAGNI
3389,MASCAGNI
339,VELA - G.A.M.
3390,TARTINI
3391,CORELLI
3392,ANCINA
3393,SOFIA
3394,VIRIGLIO
3395,BOTTESINI
3396,CLEMENTI
3397,CLEMENTI
3399,ROVEDA
34,GALILEO FERRARIS
340,VELA - G.A.M.
3400,D'AZEGLIO CAP
3401,MINGHETTI CAP
3403,PAGANINI N.7
3406,OSPEDALE AMEDEO DI SAVOIA
3407,OSPEDALE AMEDEO DI SAVOIA
3408,PIERO DELLA FRANCESCA
3409,PIERO DELLA FRANCESCA
341,XI FEBBRAIO
3410,STAMPALIA CAP
3412,PIANEZZA
3413,REGINA MARGHERITA
3414,MADONNA DI CAMPAGNA
3415,PLAVA C.30
3418,SOLFERINO CAP
342,VITTORIO EMANUELE II
3420,XI FEBBRAIO
3421,GENÈ
3422,NEGRI
3423,OMERO CAP
3424,BOLOGNA
3425,QUARELLO SUD
3426,STAMPALIA CAP
3427,GAIDANO N.8
3428,ALLASON CAP
3429,DE CANAL
343,REVEL
3430,DE CANAL
3431,SANREMO
3432,SANREMO
3433,SIRACUSA
3434,SIRACUSA
3435,OMERO
3436,OMERO
3437,CENTRALE DEL LATTE
3438,CENTRALE DEL LATTE
3439,SIRACUSA
344,REVEL
3440,SIRACUSA
3441,GUIDO RENI
3442,GUIDO RENI
3444,ALFIERI
3445,SABOTINO
3446,GIOVANNI XXIII
3447,SABOTINO
3448,ARTOM CAP
3449,CANDIOLO
345,CERNAIA
3450,MARONCELLI
3452,CABRINI
3453,PALMA DI CESNOLA
3454,ROMA N.8
3455,ROMA
3456,STATI UNITI CAP
3457,SETTIMO
3458,GALILEO FERRARIS
3459,BORGARETTO N.56
3460,BORGARETTO N.18
3461,BORGARETTO N.13
3462,BORGARETTO N.27
3463,STATUTO
3464,ROMA
3465,MILANO N.5
3466,GOITO
3467,GOITO
3468,ORBASSANO C.11
3469,GLADIOLI
347,MOTORIZZAZIONE
3470,PRIMULE N.18
3471,PRIMULE N.18
3472,BATTISTI SUD
3473,BATTISTI SUD
3474,LA SALLE
3475,LA SALLE
3476,SCOFFONE
3477,SCOFFONE
3478,ECHIROLLES
3479,ECHIROLLES
348,MOTORIZZAZIONE
3480,LATINA
3481,LATINA
3482,FRANCIA
3483,FRANCIA
3484,ROSSINI
3485,ROSSINI
3486,CIMAROSA
3487,CIMAROSA
3488,COSTITUZIONE
3489,COSTITUZIONE
349,ARBARELLO CAP
3490,GIACOSA
3491,CAMERANA
3492,PORTA NUOVA
3493,TOGLIATTI
3494,OSPEDALE DI RIVOLI CAP
3495,DON BORIO
3496,FOLIGNO
3497,LARGO TOSCANA
3498,CERTOSA
3499,TIRRENO CAP
35,RE UMBERTO
350,MASSARI CAP
3500,MARCO POLO
3501,RIVOLI NORD
3502,RIVOLI NORD
3504,GENOVA
3505,GORINI
3506,CERVI N.87
3507,CERVI N.87
3508,SESIA
3509,MONTANARO
351,GROSSETO
3510,MONTANARO
3511,SPONTINI
3512,SANTHIÀ
3513,SEMPIONE
3514,CHERUBINI
3515,BOTTESINI
3516,VIRIGLIO
3517,RESPIGHI
3518,COSMA E DAMIANO
3519,TRAIANO
352,GROSSETO
3520,AGNELLI C.3
3521,TAZZOLI
3522,FOLIGNO
3524,MASSARI
3525,VERONESE
3526,IV NOVEMBRE
3527,SCUOLA BERRUTO
3528,SCUOLA BERRUTO
3529,PAVAROLO
353,GIARDINI REALI
3530,PAVAROLO
3531,CORDOVA CAP
3533,CONI ZUGNA
3534,CONI ZUGNA
3535,AOSTA N.133
3536,AOSTA N.133
3537,NOVARA
3538,GERMAGNANO
354,COPPINO
3540,VERDI
3541,PAPA GIOVANNI XXIII CAP
3542,GROSSO CAP
3545,INGHILTERRA CAP
3546,TORRICELLI
3547,TORRICELLI
3548,ROSSELLI
3549,ROSSELLI
355,RONDÒ RIVELLA
3550,BRACCINI
3551,SAN MATTEO
3552,TRENTO CAP
3555,LOMBARDORE CAP
3556,BETULLE 1
3557,PARCO DELLA CONFLUENZA
3558,PARK STURA CAP
3559,ITALIA CAP
356,BREGLIO
3560,STAZIONE STURA
3561,COMO
3562,DUCHESSA JOLANDA
3563,DUCHESSA JOLANDA
3564,CAVALLI
3565,UNIONE EUROPEA
3567,REGINA MARGHERITA
3568,I MAGGIO
3569,SETTEMBRINI
357,GIARDINI REALI
3570,MARCONI CAP
3571,GROSSO
3572,GROSSO
3576,PORTA SUSA SUD
3577,BOLZANO CAP
3578,BAROCCHIO CAP
3579,BAROCCHIO CAP
358,SAORGIO
3581,PORTA SUSA CAP
3582,CARLO FELICE
3583,BAROCCHIO CAP
3585,FOSSATA
3586,CENTRO COMMERCIALE
3587,VITTORIO EMANUELE II CAP
3588,VITTORIO EMANUELE II CAP
3589,PAROLETTI
359,RONDÒ RIVELLA
3590,PAROLETTI
3591,CARCANO
3592,NIEVO EST
3593,CORRADINO CAP
3594,FARINI CAP
3596,MEDICI
3597,MEDICI
3598,MONTE ORTIGARA CAP
36,RE UMBERTO
360,VIBÒ
3604,CADUTI PER LA LIBERTÀ
3605,GOITO CAP
3606,GIUSTI
361,CHIESA DELLA SALUTE
3615,PONTE CAVALIERI TEMPLARI
362,CHIESA DELLA SALUTE
3621,POLO SANITARIO CAP
3623,VENTIMIGLIA CAP
3624,GUARINI
3625,DON SAPINO
3628,BENGASI OVEST
3629,DEI MILLE
363,BALDISSERA
3630,PAPA GIOVANNI XXIII
3631,CHIVASSO
3632,CHIVASSO
3633,BORMIDA
3634,BORMIDA
3635,BORGATA PARADISO
3636,BORGATA PARADISO
3637,SAN GIORGIO
3638,SAN GIORGIO
3639,OSPEDALE SETTIMO
364,BALDISSERA
3640,OSPEDALE SETTIMO
3641,TANARO
3643,DOMODOSSOLA N.1B
3644,OBERDAN
3645,TRENTO
3647,FANTINA
365,CUNEO
3652,GRAMSCI CAP
3653,SPERANZA
3654,VILLAFRANCA
3655,CENTRO COMMERCIALE CAP
3657,PALABURGO
3658,CIRIE'
3659,VERCELLI
366,CUNEO
3660,CASCINOTTO N.230
3661,ROMA
3662,TRIESTE
3664,DONATORE DI SANGUE CAP
3665,MONTE ROSA
3666,IVREA
3667,JUVENTUS CENTER
3669,D'ANTONA
367,FORTINO
3670,GIVOLETTO N. 4
3671,GIAVENO
3672,CASELETTE
3673,ROSTA
3674,GORIZIA CAP
3675,AMENDOLA CAP
3677,PARTIGIANI CAP
3678,PARTIGIANI CAP
368,FORTINO
3683,BRAMANTE CAP
3686,PAGANINI CAP
3687,SOPRAELEVATA
3688,SOPRAELEVATA
3689,OROPA
369,MARIA AUSILIATRICE
3690,MISTERLETTA
3691,PELLICO
3694,POLO SANITARIO
3695,GRAMSCI CAP
3696,PELLICO
3698,OROPA
3699,MISTERLETTA
370,MARIA AUSILIATRICE
3700,BOVETTI
3702,MATTEOTTI
3705,SUSA
3706,PASCOLI
3707,CAAT
371,RONDÒ FORCA
3710,PIAVE
3711,COSMA E DAMIANO EST
372,RONDÒ FORCA
373,STATUTO NORD
374,STATUTO NORD
375,STATI UNITI
376,POLITECNICO
377,STATI UNITI
378,EINAUDI
379,EINAUDI
380,VESPUCCI
381,VESPUCCI
382,FRATELLI CARLE
383,FRATELLI CARLE
384,CASERMA MONTE GRAPPA
385,CASERMA MONTE GRAPPA
386,CAPRERA
387,CAPRERA
388,SEBASTOPOLI
389,SEBASTOPOLI
39,PORTA NUOVA
390,FILADELFIA
391,FILADELFIA
392,SAN MARINO
393,SAN MARINO
394,COSENZA
395,COSENZA
396,TAZZOLI
4,BRUNELLESCHI
40,PORTA NUOVA
400,CHIESA DELLA SALUTE
4001,CAVALLI CAP
4008,CARLO ALBERTO
4012,FOSSANO
4013,FOSSANO
4014,VICUNA CAP
4016,MAGENTA
4018,MALOSNÀ
4019,TORINO
4024,FERRARI
4025,MONTEBELLO
4026,GUASTALLA
4033,MARCONI
4034,MALOSNÀ
4035,CALVINO
4036,PENDINA
4037,VITTORIO VENETO
4038,ROMA
4039,UMBERTO I
404,STABILIMENTO GTT VENARIA
4040,FREJUS
4041,VOLTURNO
4046,GOBETTI
4047,ALFIERI
4048,GIAVENO
4049,GRAMSCI
405,STABILIMENTO GTT VENARIA
4050,FREJUS
4051,GIAVENO
4052,ALFIERI
4053,GOBETTI
4057,PINEROLO
4058,ROMA
4059,FRASCHEI
4060,CARIGNANO
4061,CARIGNANO N.25
4062,NENNI
4063,GIAVENO SUD
4064,PRABERNASCA
4065,PIOSSASCO N.135
4066,MARCONI SUD
4067,GRIVA EST
4068,REGINA MARGHERITA
407,DRUENTO
4070,SAN MASSIMO
4072,PIGAFETTA
4073,PIOSSASCO N.135
4074,PRABERNASCA
4075,GIAVENO
4076,NENNI
4077,CARIGNANO N.24
4078,CARIGNANO
4079,PIAVE
408,CALTANISSETTA
4080,AMENDOLA
4082,FRASCHEI
4083,PINEROLO
4084,CARLO EMANUELE II
41,MARCONI
410,BROSSO
4104,OSPEDALE GRADENIGO CAP
41054,JUVENTUS CENTER
411,VERONESE
4110,VITTORIO EMANUELE II
4111,VITTORIO EMANUELE II
4114,LAGRANGE
4115,GRAMSCI
413,LARGO GROSSETO NORD
4134,VITTORIO EMANUELE II SUD
414,LARGO GROSSETO NORD
415,LARGO GROSSETO SUD
416,LARGO GROSSETO SUD
417,MADONNA DI CAMPAGNA
418,MADONNA DI CAMPAGNA
419,BREGLIO
42,MARCONI
420,BREGLIO
421,LARGO GIACHINO SUD
422,LARGO GIACHINO SUD
423,VITTORIA
425,RE UMBERTO
426,GALILEO FERRARIS
427,GALILEO FERRARIS
428,DE GASPERI
429,XX SETTEMBRE
431,CENTRO COMMERCIALE NORD
432,SICCARDI
433,CERNAIA
434,VITTIME DI BOLOGNA N.7
437,MONCALVO
438,AGNELLI
439,CAMPANELLA
440,CAPELLI
441,CAPELLI
442,MONTE GRAPPA
443,MONTE GRAPPA
444,GHEMME
445,GHEMME
448,LECCE
449,LECCE
45,NIZZA
450,SVIZZERA
451,SVIZZERA
452,RISORGIMENTO
453,RISORGIMENTO
456,FABRIZI
457,FABRIZI
458,OSPEDALE MARIA VITTORIA
459,OSPEDALE MARIA VITTORIA
46,NIZZA
460,COLLEGNO
461,COLLEGNO
462,SCHINA
463,SCHINA
466,STATUTO
467,SICCARDI
468,SICCARDI
469,BERTOLA
47,DANTE
470,BERTOLA
471,CASTELLO
472,CASTELLO
474,ACCADEMIA ALBERTINA
475,ROSSINI
476,SANT'OTTAVIO
477,SANT'OTTAVIO
478,VITTORIO VENETO
479,VITTORIO VENETO
48,DANTE
480,GRAN MADRE CAP
482,SAPRI
483,ARTOM
484,ARTOM
485,CASTELLO DI MIRAFIORI NORD
486,CASTELLO DI MIRAFIORI
487,GARRONE
488,GARRONE
489,VIGLIANI
490,PANETTI
491,DUINO
492,DUINO
493,BOVETTI
494,BOVETTI
495,FLEMING - C.N.R.
496,FLEMING - C.N.R.
497,BARBERA
498,BARBERA
499,PIOBESI
5,EXILLES
50,TEPICE
500,PIOBESI
5000,VIGLIANI CAP
5001,FERMI CAP
5002,DUINO
5005,COSENZA
5007,LAURO ROSSI EST
501,VIGLIANI
5010,CASCINETTE
5011,CASCINETTE
5012,FRANCIA CAP
5016,REGINA MARGHERITA
502,VIGLIANI
5021,REGINA MARGHERITA
5023,ITIS NATTA CAP
503,TRAIANO OVEST
5037,NAZIONI UNITE
5038,NAZIONI UNITE
5039,SAIT
504,TRAIANO OVEST
5040,SAIT
5042,MAZZINI
5043,GIULIA DI BAROLO
5044,VERDI
5046,SPAGNA N.4
5047,CAIO MARIO CAP
5048,CARREFOUR
5049,CARREFOUR
505,TRAIANO
5053,VITTORIO EMANUELE II
5056,LIEBHERR
5057,LIEBHERR
5058,TAZZOLI CAP
506,TRAIANO
5061,FACCIOLI CAP
5062,ELBI
5063,ELBI
5064,SPAGNA N.4
5065,ROSSINI
5066,ROSSINI
5067,MOLE ANTONELLIANA
5068,MOLE ANTONELLIANA
5069,PALAZZO NUOVO
507,PASSO BUOLE
5070,PALAZZO NUOVO
5071,GIOLITTI
5073,AGNELLI
5074,AGNELLI
5075,VENARIA N.39
5076,PARTIGIANI
5078,PARTIGIANI
508,PASSO BUOLE
5082,CORDERO
5087,ALLAMANO CAP
5088,ALLAMANO CAP
5089,PLAVA CAP
509,MALONE
5090,STAZIONE LINGOTTO CAP
5093,BUONARROTI
5094,TAZZOLI
5096,PITAGORA
5097,LEVI
5098,LEVI
51,BISALTA
510,ASUNCION
5101,AMENDOLA CAP
5102,CATTANEO CAP
511,GIAMBONE
5113,BAROCCHIO CAP
5115,DANTE
5116,RIVOLI
5117,OSPEDALE DI RIVOLI
5118,OSPEDALE DI RIVOLI
5119,RIVOLI
512,UNIONE SOVIETICA
5121,BENEVELLO
5127,LUNGO STURA CAP
513,GALIMBERTI
5130,IKEA
5131,IKEA
514,GALIMBERTI
515,MADONNA DELLE ROSE
516,MONTEVIDEO
517,REDUZZI
518,SPAVENTA
519,SPANO
52,BIGLIERI
520,STEFFENONE
521,SEBASTOPOLI
522,BRAMANTE
523,GIORDANO BRUNO
525,VITTORIO EMANUELE II
526,MATTEOTTI
527,MATTEOTTI
53,FINALMARINA
531,BRISSOGNE CAP
532,BIONAZ
533,DE SANCTIS
534,BRUNELLESCHI
535,SACRA SAN MICHELE
536,MONTE CUCCO
537,VITTORIO EMANUELE II
538,SERAO
539,MONTE CUCCO
54,MILLEFONTI
540,TRAPANI
541,TRAPANI
544,GENOLA
545,GENOLA
546,RACCONIGI
547,RACCONIGI
548,SABOTINO OVEST
549,SABOTINO OVEST
550,SABOTINO EST
551,GERMANASCA
552,GERMANASCA
553,FERRUCCI
554,FERRUCCI
555,BIXIO
557,PALAGIUSTIZIA
558,PALAGIUSTIZIA
559,INGHILTERRA
560,INGHILTERRA
561,VINZAGLIO
562,VINZAGLIO
563,VITTORIO VENETO NORD
564,SANTA GIULIA
565,SAN MAURIZIO
566,SAN MAURIZIO
567,SANTA GIULIA
568,REGINA MARGHERITA
569,UNIONE SOVIETICA
57,SOMMARIVA
570,REGINA MARGHERITA
571,RICASOLI
572,RICASOLI
573,TORTONA
574,TORTONA
577,CHIETI
578,CHIETI
579,BRIANZA
58,BEINETTE
580,BRIANZA
581,PALLANZA
582,PALLANZA
583,CADORE
584,CADORE
585,PASINI
586,PASINI
587,MONGRENO
588,MONGRENO
589,SASSI-SUPERGA
590,SASSI-SUPERGA
592,SABOTINO CAP
593,VIGONE
594,ADRIANO OVEST
595,ADRIANO
597,BERNINI
598,TORTONA CAP
60,TESTONA
600,AUDITORIUM
6002,RIMEMBRANZA
6003,PETRARCA
6004,CASTELVECCHIO
6005,SAN SEBASTIANO
6006,COSTALUNGA
6007,SANTA BRIGIDA
6008,SANTA BRIGIDA N.64
6009,MONCALVO
601,MOLE ANTONELLIANA
6010,MONCALVO N.49
6011,MONCALVO CAP
6012,MONCALVO N.41
6013,MONCALVO
6014,SANTA BRIGIDA N.43
6015,SANTA BRIGIDA
6016,COSTALUNGA
6017,SAN SEBASTIANO
6018,CASTELVECCHIO
6019,PETRARCA
602,PALAZZO NUOVO
6020,SANTA CROCE
6021,CUNEO N.12
6022,PASTRENGO N.29
6023,CARIGNANO
6024,SAVONA N.12
6025,SAVONA
6026,POSTE E TELECOMUNICAZIONI
6027,VILLASTELLONE
6029,ADA NEGRI
603,VANCHIGLIA
6030,DEL MORIONDO
6031,PRIMULE CAP
6032,LORETO
6033,ADA NEGRI
6034,TURATI
6035,VILLASTELLONE
6036,POSTE E TELECOMUNICAZIONI
6037,SAVONA
6038,SAVONA N.12
6039,CARIGNANO
604,VITTORIO VENETO
6040,PASTRENGO N.94
6041,CUNEO N.9
6043,PANNUNZIO
6044,GOBETTI
6045,CARPICE
6046,CARPICE N.17
6047,RUSCA
6048,RUSCA N.50
6049,TAGLIAFERRO N.88
605,GIOLITTI
6050,TAGLIAFERRO N.34
6051,TETTI PIATTI N.82
6052,TETTI PIATTI N.72
6053,TETTI PIATTI N.8
6054,GRANDI
6055,GOBETTI
6056,GRANDI
6057,TETTI ROLLE
6058,BARAUDA
6059,CADUTI PER LA LIBERTÀ CAP
606,MAZZINI
6062,CONTRADA BAUDUCCHI
6063,BAUDUCCHI
6064,SANDÀ
6065,DELLA LOGGIA
6066,VAJONT
6067,RIGOLFO
6068,VAJONT
6069,PALERA
607,DELLA ROCCA
6070,SANDÀ
6072,MONCALVO N.10
6073,MONCALVO N.10
6074,SANTA CROCE
6075,ANDEZENO N.19
6076,ANDEZENO N.19
6077,TETTI PIATTI
6078,FAILLA
6079,MONTE NERO
608,ELLERO
6080,CENTRO COMMERCIALE 1
6081,CENTRO COMMERCIALE 2
6082,MONTESSORI - SCUOLE
6083,MONTESSORI - SCUOLE
6086,BADEN BADEN
6087,CENTRO COMMERCIALE 1
609,PELLICO
6090,BOGINO N.12
6091,MONVISO
6092,ROCCHETTE
6093,MONVISO
6094,ROBBIO
6095,RIGOLFO
6096,LOMBARDI
6097,LOMBARDI
6098,MOVICENTRO
61,SOMMARIVA
610,VALENTINO
6100,AIMERITO CAP
6101,MADONNA DELLA SCALA N.117
6102,MADONNA DELLA SCALA N.117
6103,MADONNA DELLA SCALA N.64
6104,MADONNA DELLA SCALA N.81
6105,CHIAVENTONE
6106,MADONNA DELLA SCALA N.31
6107,TIGLI
6108,RESISTENZA
6109,RESISTENZA
611,GIURIA
6110,RESISTENZA N.10
6111,CERVI
6112,FRATELLI CERVI CAP
6113,MADONNA DELLA SCALA
6114,MADONNA DELLA SCALA
6115,COSTAGUTA
6116,COSTAGUTA
6117,CAMBIANO N.34
6118,FONTANETO
6119,ROMA N.26B
612,MADAMA CRISTINA EST
6120,ROMA
6121,DON BOSCO
6122,DON BOSCO
6123,ROMA N.17
6124,PALAZZO DI CITTÀ
6125,PALAZZO DI CITTÀ
6127,SAVONA N.14
6128,MARTIRI DELLA LIBERTÀ CAP
6129,CARIGNANO N.19
613,NIZZA
6130,CARIGNANO N.19
6131,BAUDUCCHI
6132,BAUDUCCHI
6133,BAUDUCCHI
6134,LA ROTTA
6136,VITTONE N.2
6137,MONTI
6138,LOMBROSO
614,TURATI
6141,MARTIRI VIA FANI
6148,I MAGGIO
615,RE UMBERTO
6150,FONTANETO
6153,CUNEO N.51
6154,CUNEO N.44
616,DUCA DEGLI ABRUZZI
6161,ASL
6162,SAVONA N.2
6163,MONCALIERI
6164,CALCATELLI
6165,ARTOM CAP
6167,SAN SILVESTRO
6168,SAN SILVESTRO
6169,DON GNOCCHI - SCUOLE
617,MEDITERRANEO
6170,BOGINO
6173,MARTIRI VIA FANI
6174,MONDO
6175,DELEDDA
6176,DELEDDA
6177,MONTE ADAMELLO
6178,MONTE ADAMELLO
6179,CADUTI PER LA LIBERTÀ
618,FERRUCCI
6180,CADUTI PER LA LIBERTÀ
6181,PESSIONE CAP
6184,ASIAGO N.5
6185,ASIAGO
6186,CONTI ROSSI
6187,CONTI ROSSI
6188,LOMBROSO
6189,MONTI
619,SAN PAOLO
6190,VITTONE
6191,PORTA GIALDO
6192,ROCCHETTE CAP
62,VALENZA
620,SABOTINO CAP
6207,VOLTA
621,SAN PAOLO
622,FERRUCCI
623,MEDITERRANEO
624,DUCA DEGLI ABRUZZI
625,TURATI
626,NIZZA
627,MADAMA CRISTINA
628,GIURIA
629,VALENTINO
63,MILLEFONTI
630,PELLICO
631,VITTORIO EMANUELE II
632,DELLA ROCCA
633,MAZZINI
634,GIOLITTI
635,VITTORIO VENETO EST
636,VANCHIGLIA
637,PALAZZO NUOVO
638,MOLE ANTONELLIANA
64,GARESSIO
640,REGINA MARGHERITA
641,DON CAUSTICO
642,PERGOLESI
643,PERGOLESI
644,BERNINI
646,ADRIANO
648,VINADIO
649,SABOTINO NORD
65,FINALMARINA
650,SCALENGHE
651,MACARIO
652,MACARIO
653,IV NOVEMBRE
654,IV NOVEMBRE
655,TAGLIAMENTO
656,TAGLIAMENTO
657,TEVERE
658,TEVERE
659,NOVALESA
66,BAIARDI
660,NOVALESA
661,FABBRICHETTA
662,CEFALONIA
663,I MAGGIO
664,I MAGGIO
666,MARTIN LUTHER KING
668,DI NANNI
669,MICHIARDI
67,SPEZIA
670,POLITECNICO
671,OLEVANO
672,OLEVANO
673,RIVALTA
674,RIVALTA
675,RIVALTA SUD
676,RIVALTA SUD
677,SAN MARTINO
678,SAN MARTINO
679,LEONARDO DA VINCI
68,MOLINETTE OVEST
680,LEONARDO DA VINCI
681,ALLAMANO N.47
682,BERTONE
683,BERTONE
684,ALLAMANO
685,ALLAMANO
686,SAN PAOLO
687,SAN PAOLO
688,PORTONE OVEST
689,PORTONE OVEST
69,PONCHIELLI CAP
690,GORINI
691,GORINI OVEST
692,GORINI
693,GORINI CAP
694,GERBIDO
695,GERBIDO
696,LICEO CURIE
697,LICEO CURIE
698,BAROCCHIO OVEST
699,BAROCCHIO OVEST
70,BOLOGNA
702,ALFIERI
703,ALFIERI
704,BOLOGNA
705,LESNA
706,LESNA
707,VEGLIA EST
708,VEGLIA EST
709,LARGO BORGARO
71,FUSINATO
710,GUIDO RENI
711,SIRACUSA
712,LARGO BORGARO
713,BAROCCHIO EST
714,BAROCCHIO EST
715,CASALEGNO
716,CASALEGNO
717,CRESCENZIO
718,GUIDO RENI
719,GUIDO RENI
72,CORELLI
720,SIRACUSA
721,SIRACUSA
722,SIRACUSA EST
723,SIRACUSA EST
724,ROVERETO
725,ROVERETO
726,GORIZIA
727,GORIZIA
728,ORBASSANO
729,ORBASSANO
73,CHERUBINI
730,MONCALVO
734,TUNISI
735,TUNISI
736,SEBASTOPOLI SUD
737,STEFFENONE
738,BRAMANTE
739,CARDUCCI
74,OSPEDALE GIOVANNI BOSCO
740,CARDUCCI
741,LARGO TOSCANA
745,SETTEMBRINI C.20
746,COLLEGNO
747,SOFIA CAP
748,SOFIA
749,CROCE ROSSA
75,AMBROSIO
750,CROCE ROSSA
751,CIMAROSA
752,CIMAROSA
753,PONCHIELLI
754,PONCHIELLI
755,PACINI
756,PACINI
757,NOVARA
758,NOVARA
759,PADOVA
76,MONTE ROSA
760,PADOVA
761,VITTORIO EMANUELE II
762,PARMA
763,PARMA
764,DORA SAVONA
765,DORA SAVONA
766,FIOCHETTO
767,FIOCHETTO
768,AUDITORIUM
769,PO
77,MONTE ROSA
770,PO
